iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
LT,LTU,Lithuania,1998,7990.73804126623,71.219512195122,3549331,10.4,6.2,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2001,9664.31578629381,71.6585365853659,3470818,9,5.3,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1996,6633.13065438551,70.1080487804878,3601613,10.8,7.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1997,7302.5768381433,70.9090243902439,3575137,10.6,6.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2003,12315.6347855449,72.0609756097561,3415213,8.8,5.2,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2004,13251.4626436146,71.9609756097561,3377075,8.8,5.2,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1995,6180.45755171507,69.0063414634147,3629102,11.4,9.3,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1991,,70.3641463414634,3704134,15.1,11.1,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1993,,68.9104878048781,3682613,12.9,12.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1994,,68.530243902439,3657144,11.6,11.3,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1999,8016.93764316743,71.5707317073171,3524238,10.3,5.8,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1992,,70.2343902439025,3700114,14.7,12.5,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,1990,,71.1607317073171,3697838,15.4,9.5,Europe & Central Asia,Upper middle income
LT,LTU,Lithuania,2002,10732.6123700339,71.7609756097561,3443067,8.6,5.2,Europe & Central Asia,Upper middle income
LU,LUX,Luxembourg,1999,51751.8060579032,77.7707317073171,430475,13,2.6,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1991,35537.4270497662,75.4634146341463,387000,12.9,4,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1990,32083.1862583608,75.0104146341463,381850,12.9,4.3,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1992,36520.5438690715,75.7707317073171,392175,13.1,3.8,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2013,95928.5990389599,81.8,543360,11.3,1,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1998,45567.2580377156,77.0170731707317,424700,12.7,2.7,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2003,60926.987220869,77.7268292682927,451630,11.7,2,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2012,90788.2865762064,81.3926829268293,530946,11.3,1.1,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2001,56234.104858179,77.8243902439025,441525,12.4,2.3,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2002,59409.4481056509,77.9658536585366,446175,12,2.2,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2005,67081.0783759969,79.4317073170732,465158,11.5,1.8,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2000,56593.3620724356,77.8731707317073,436300,13.1,2.4,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2004,65447.5476670766,79.1219512195122,458095,11.9,1.9,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1993,38440.5816207584,75.7121951219512,397475,13.5,3.6,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1997,43029.3620089689,76.880487804878,419450,13.1,2.8,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2010,84589.8398682131,80.6317073170732,506953,11.6,1.2,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1995,41053.091853812,76.5121951219512,408625,13.3,3.2,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1996,42401.89991816,76.519512195122,414225,13.7,3,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2009,80306.0811316769,80.6365853658537,497783,11.3,1.3,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2008,85015.6050935741,80.5390243902439,488650,11.5,1.4,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,1994,40207.3939057679,76.3707317073171,402925,13.5,3.4,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2014,98459.5200426276,82.2073170731707,556319,10.9,1,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2007,82846.1618508092,79.3829268292683,479993,11.4,1.5,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2011,91073.3220829315,80.9878048780488,518347,10.9,1.1,Europe & Central Asia,High income: OECD
LU,LUX,Luxembourg,2006,77300.9656548164,79.2878048780488,472637,11.7,1.6,Europe & Central Asia,High income: OECD
LV,LVA,Latvia,2007,19021.7830456883,71.019512195122,2200325,10.9,7.2,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2002,10227.9866638855,70.9609756097561,2310173,8.7,9.1,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2013,22559.0844468823,73.9829268292683,2012647,10.2,5.6,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2014,23547.9793999503,74.1878048780488,1993782,10.9,5.4,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2006,16604.7970143403,70.8658536585366,2218357,10.3,7.5,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2004,12511.3555551455,72.0268292682927,2263122,9.1,8.2,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2005,14119.1168769506,71.3560975609756,2238799,9.8,7.9,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2001,9029.86773847116,70.7609756097561,2337170,8.4,9.7,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2008,19874.6255368289,72.419512195122,2177322,11.2,6.9,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2009,17032.9426720105,73.0804878048781,2141669,10.3,6.6,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2010,17409.9059719927,73.4829268292683,2097555,9.4,6.3,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1991,,69.0324390243903,2650581,13.1,13.7,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2012,21122.2982149326,73.7780487804878,2034319,9.8,5.8,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2003,11342.4711337658,71.2658536585366,2287955,9.2,8.6,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1990,,69.2731707317073,2663151,14.2,12,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1996,6161.34676024326,68.7765853658537,2457222,8.1,15.2,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1992,,68.3960975609756,2614338,12.1,15,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1993,,66.7226829268293,2563290,10.4,15.9,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1994,,65.6643902439025,2520742,9.6,16.2,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1999,7659.72564059367,69.7429268292683,2390482,8.1,11.5,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2011,19451.0322812128,73.5756097560976,2059709,9.1,6,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,2000,8163.96497648981,70.3146341463415,2367550,8.6,10.4,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1997,6831.54993001777,69.3492682926829,2432851,7.7,14,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1998,7502.02033102868,69.0121951219512,2410019,7.6,12.7,Europe & Central Asia,Upper middle income
LV,LVA,Latvia,1995,5960.28381631038,66.3912195121951,2485056,8.7,15.9,Europe & Central Asia,Upper middle income
LY,LBY,Libya,1990,,68.6299024390244,4398419,28.726,20.9,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1991,,68.9687317073171,4499210,27.386,20.3,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1992,,69.2750731707317,4596811,26.135,19.6,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1993,,69.5409024390244,4691934,25.033,19.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1994,,69.7656829268293,4785488,24.112,18.5,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2005,23154.4321879534,71.471,5801543,22.462,12.4,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2006,24962.8054024909,71.6310487804878,5907149,22.638,11.7,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1999,16730.8571021352,70.4518536585366,5245414,21.967,15.6,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2009,27135.3565354688,71.7809512195122,6208680,22.754,9.5,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2001,17224.9888918618,70.7167804878049,5428303,21.845,14.7,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2013,20241.9719790722,71.6576829268293,6265987,21.425,7.8,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2014,15654.0988696528,71.7161219512195,6258984,20.887,7.5,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2003,19322.8651185899,71.0743414634146,5609166,22.069,13.7,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2004,20397.9647078203,71.2768048780488,5703224,22.261,13.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1996,,70.1010243902439,4970391,22.845,17.2,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1997,,70.227512195122,5062160,22.45,16.6,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2007,26753.947407828,71.7386341463415,6017794,22.761,10.8,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1995,,69.9509024390244,4878202,23.385,17.9,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2012,22975.8756237746,71.6495609756098,6283403,21.9,8.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,1998,,70.3418048780488,5153764,22.163,16.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2000,17435.8315459502,70.5725365853659,5337264,21.859,15.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2008,27525.070348041,71.7873902439025,6123022,22.806,10.1,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2002,17039.0933152765,70.8855365853659,5518341,21.92,14.2,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2010,28583.4659963526,71.7373902439024,6265697,22.586,8.9,Middle East & North Africa,Upper middle income
LY,LBY,Libya,2011,11023.4371395436,71.6832682926829,6288652,22.295,8.5,Middle East & North Africa,Upper middle income
MA,MAR,Morocco,1994,2993.016457392,66.4725853658537,26747660,26.094,33,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2002,3985.80265520439,69.2564146341464,29535591,20.776,26.2,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2005,4796.49952140281,70.4398292682927,30385479,20.453,24.3,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2006,5262.5200004235,70.8524390243903,30691434,20.546,23.8,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2003,4264.2719425707,69.6453658536585,29812685,20.56,25.5,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1993,2694.04878680892,66.0938048780488,26314339,26.929,33.9,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1995,2845.80781669331,66.8206829268293,27161889,25.251,32.1,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1996,3209.1792767447,67.1490975609756,27556892,24.411,31.1,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2001,3846.51637107369,68.872,29250983,21.112,26.9,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2004,4545.53960486872,70.0388292682927,30093109,20.454,24.9,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1998,3391.4529260571,67.7989268292683,28292299,22.841,29.2,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1999,3438.37829259331,68.139243902439,28630973,22.157,28.3,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2007,5533.29046706134,71.2776341463415,31011322,20.703,23.2,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1990,2521.36937564905,64.6804878048781,24950128,29.365,36.5,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1991,2742.40365115267,65.2030975609756,25410178,28.553,35.6,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1992,2697.31525862637,65.6723170731707,25866445,27.749,34.7,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2011,6746.8994563416,72.9854390243902,32531964,21.245,20.3,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,1997,3169.32462309372,67.4711951219512,27934014,23.599,30.1,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2012,6979.89907912757,73.3646585365854,32984190,21.187,19.6,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2013,7323.95068831112,73.7090487804878,33452686,21.023,18.9,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2010,6365.18966151887,72.5769268292683,32107739,21.2,21.1,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2000,3542.76611443953,68.4976097560976,28950553,21.573,27.5,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2008,5909.27788645942,71.7114146341464,31350544,20.889,22.6,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2014,7518.05866732092,74.0160975609756,33921203,20.75,18.2,Middle East & North Africa,Lower middle income
MA,MAR,Morocco,2009,6133.76374336397,72.1482195121951,31714958,21.069,21.9,Middle East & North Africa,Lower middle income
MC,MCO,Monaco,2014,,,37623,,2,Europe & Central Asia,High income
MC,MCO,Monaco,2012,,,37404,,2.1,Europe & Central Asia,High income
MC,MCO,Monaco,2013,,,37528,,2,Europe & Central Asia,High income
MC,MCO,Monaco,2011,,,37189,,2.1,Europe & Central Asia,High income
MC,MCO,Monaco,2007,,,35046,,2.3,Europe & Central Asia,High income
MC,MCO,Monaco,2004,,,33339,25,2.5,Europe & Central Asia,High income
MC,MCO,Monaco,1996,,,30971,,3.2,Europe & Central Asia,High income
MC,MCO,Monaco,2006,,,34384,,2.4,Europe & Central Asia,High income
MC,MCO,Monaco,1997,,,31242,,3.1,Europe & Central Asia,High income
MC,MCO,Monaco,2008,,,35731,,2.3,Europe & Central Asia,High income
MC,MCO,Monaco,2009,,,36351,,2.2,Europe & Central Asia,High income
MC,MCO,Monaco,2010,,,36845,,2.2,Europe & Central Asia,High income
MC,MCO,Monaco,2002,,,32648,,2.6,Europe & Central Asia,High income
MC,MCO,Monaco,2003,,,32960,,2.5,Europe & Central Asia,High income
MC,MCO,Monaco,1992,,,29864,,3.8,Europe & Central Asia,High income
MC,MCO,Monaco,2005,,,33808,,2.4,Europe & Central Asia,High income
MC,MCO,Monaco,1990,,,29438,,4.2,Europe & Central Asia,High income
MC,MCO,Monaco,1991,,,29626,,4,Europe & Central Asia,High income
MC,MCO,Monaco,1993,,,30138,,3.7,Europe & Central Asia,High income
MC,MCO,Monaco,1994,,,30423,,3.5,Europe & Central Asia,High income
MC,MCO,Monaco,1995,,,30700,,3.4,Europe & Central Asia,High income
MC,MCO,Monaco,1998,,,31517,,3,Europe & Central Asia,High income
MC,MCO,Monaco,2001,,,32364,,2.7,Europe & Central Asia,High income
MC,MCO,Monaco,2000,,,32081,,2.8,Europe & Central Asia,High income
MC,MCO,Monaco,1999,,,31795,,2.9,Europe & Central Asia,High income
MD,MDA,Moldova,1998,1795.70125954316,66.6303170731707,3652732,12.426,23.1,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1993,2646.30147229874,67.0670487804878,3701000,15.607,20.4,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1996,1831.00359800822,66.6290975609756,3667748,13.565,23,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1997,1899.14972638406,66.5950975609756,3654208,13,23.3,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1999,1763.96068810798,66.7347804878049,3647001,11.846,22.3,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2001,2007.43806813352,67.0660731707317,3631462,10.832,18.9,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2002,2202.33287148686,67.2363902439024,3623062,10.494,17.1,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1991,3604.81881877117,67.3923170731707,3704000,17.529,18.9,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2000,1845.73573873807,66.8900243902439,3639592,11.298,20.7,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1992,2612.6669494207,67.2454146341463,3706000,16.519,19.6,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2004,2656.67399051246,67.524512195122,3603945,10.265,14.5,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1994,1872.56885683361,66.8833414634146,3691000,14.82,21.4,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1990,4162.20045607713,67.4656585365854,3696000,18.573,18.6,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2010,3845.63558808189,69.7092682926829,3562045,11.049,12.9,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2009,3544.02574404107,69.1432926829268,3565604,10.996,13,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2011,4179.21480881512,70.2710975609756,3559986,11.031,12.8,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2012,4226.95918930562,70.7724878048781,3559519,10.962,12.6,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2003,2401.25333808744,67.3873902439025,3612874,10.306,15.6,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2014,5010.41157056113,71.4558780487805,3556397,10.725,12.1,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2008,3736.68858951719,68.6300243902439,3570108,10.875,13.1,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2005,2954.64602147086,67.6780731707317,3595187,10.347,13.8,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2006,3200.43822628547,67.8959024390244,3585209,10.512,13.3,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,1995,1893.01706858121,66.7278292682927,3675099,14.153,22.3,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2007,3394.27041185428,68.2099024390244,3576910,10.704,13.2,Europe & Central Asia,Lower middle income
MD,MDA,Moldova,2013,4700.79504684543,71.1720487804878,3558566,10.859,12.4,Europe & Central Asia,Lower middle income
ME,MNE,Montenegro,2011,14215.5591809531,75.3913170731707,620079,12.257,4.1,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2012,13812.695943286,75.7050731707317,620601,12.025,3.8,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1996,,73.7787804878049,611003,14.548,9.8,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2008,13919.9169821303,74.3454390243903,616969,12.911,5.4,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1997,,73.5490487804878,609520,14.269,9.7,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2013,14623.7448413652,75.9701951219512,621207,11.808,3.5,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2005,8405.73684477444,73.5842926829268,614261,13.312,6.8,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2014,15054.7550055037,76.1807073170732,621810,11.612,3.3,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2001,6812.38212890428,73.1879268292683,607389,13.586,8.7,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1998,,73.3638536585366,607662,14.032,9.5,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1999,,73.2386341463415,606001,13.839,9.3,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1991,,74.5104146341464,607105,16.182,10.4,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2006,10522.582285359,73.785512195122,615025,13.211,6.4,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2007,12483.1862597851,74.0406341463415,615875,13.077,5.9,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2004,7827.54914009556,73.4337804878049,613353,13.386,7.4,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1995,,74.0222195121951,611712,14.86,9.8,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2000,6614.68595417782,73.1820487804878,604950,13.692,9,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2009,13127.6868360506,74.6878292682927,618294,12.713,5,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2010,13439.5976817255,75.0452926829268,619428,12.491,4.5,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2003,7309.94785036079,73.3211707317073,612267,13.447,7.8,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1990,,74.4433658536585,606372,16.487,10.9,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,2002,7020.1929309596,73.2390487804878,609828,13.51,8.3,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1993,,74.4086097560976,610170,15.532,10,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1994,,74.2422195121951,611389,15.193,9.9,Europe & Central Asia,Upper middle income
ME,MNE,Montenegro,1992,,74.5006585365854,608516,15.864,10.1,Europe & Central Asia,Upper middle income
MF,MAF,St. Martin (French part),1990,,74.5219512195122,30036,24.9,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2005,,77.8707317073171,27906,17.5,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1999,,76.7707317073171,29305,17.6,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1997,,76.3707317073171,31304,18.4,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1996,,76.1707317073171,32102,18.9,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2011,,78.8707317073171,30615,16.6,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1998,,76.5707317073171,30358,17.9,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2013,,79.1707317073171,31264,16,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2014,,79.3219512195122,31530,15.7,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2000,,76.9707317073171,28384,17.4,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2001,,77.1707317073171,27782,17.3,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2002,,77.3707317073171,27450,17.3,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2003,,77.5707317073171,27363,17.3,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1991,,75.9243902439025,31821,23.8,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1992,,75.4243902439025,32892,22.2,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1993,,75.5731707317073,33238,20.7,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1994,,75.8219512195122,33098,20.1,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2008,,78.3707317073171,29376,17.2,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2004,,77.7219512195122,27514,17.4,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2012,,79.0219512195122,30959,16.3,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2009,,78.5707317073171,29820,17,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2010,,78.7219512195122,30235,16.8,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),1995,,75.9707317073171,32712,19.5,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2007,,78.2219512195122,28905,17.4,,Latin America & Caribbean,High income
MF,MAF,St. Martin (French part),2006,,78.0707317073171,28414,17.5,,Latin America & Caribbean,High income
MG,MDG,Madagascar,2004,1182.87572309743,60.7287073170732,17763367,38.221,27.4,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2011,1371.64857524238,63.8074146341464,21678867,35.173,21.7,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2003,1126.5815342382,60.235512195122,17245275,38.901,28.4,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1996,1030.42604947627,55.427,13882646,43.649,36.2,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1994,1015.7602815826,53.8072926829268,13039754,44.457,37.9,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2002,1036.72337233497,59.6991707317073,16736029,39.626,29.5,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1995,1022.33846507351,54.6140487804878,13452526,44.09,37.1,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1999,1103.53799266591,57.7717317073171,15262817,41.845,32.9,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2001,1205.26229889917,59.1136097560976,16235767,40.375,30.6,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2012,1399.5143248094,64.2466585365854,22293720,34.921,21.1,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1998,1071.70139165725,57.0204390243902,14790245,42.518,34.1,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1991,1008.34611907172,51.598243902439,11898267,45.208,39.6,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1992,1012.45252785036,52.2801219512195,12263899,45.017,39.1,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1993,1026.47061080213,53.0228048780488,12643864,44.764,38.5,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1990,1073.38225482041,51.0080975609756,11545782,45.292,40.2,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2010,1362.29877181923,63.3617317073171,21079532,35.454,22.3,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2005,1240.33497145048,61.1872926829268,18290394,37.602,26.4,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,1997,1052.9009795389,56.233512195122,14329239,43.124,35.2,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2006,1304.44460453757,61.6243658536585,18826129,37.055,25.5,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2007,1382.71054489063,62.053,19371031,36.574,24.6,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2009,1380.56592191093,62.9181707317073,20495706,35.777,22.9,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2000,1146.17779366731,58.4728048780488,15744811,41.123,31.7,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2013,1414.49662767195,64.6739024390244,22924557,34.686,20.5,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2014,1441.97127128236,65.0856097560976,23571713,34.456,20.1,Sub-Saharan Africa,Low income
MG,MDG,Madagascar,2008,1468.21029916328,62.482756097561,19926798,36.149,23.7,Sub-Saharan Africa,Low income
MH,MHL,Marshall Islands,2013,3799.77393469615,,52786,,17.2,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2012,3661.79942944435,,52663,,17.5,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2003,2735.71208791699,,52115,,18.2,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2005,2982.7876078226,,52058,35,18.1,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2014,3816.57970098114,,52898,,17,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2008,3327.90383246314,,52221,,17.9,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2011,3505.26969445433,,52541,31.2327515654441,17.6,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,1995,2659.25495123529,,51020,,17.7,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2002,2675.31178952405,,52161,,18.4,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2000,2382.69076081188,65.2390243902439,52161,,18.5,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,1990,1952.34011398443,,47300,,19.7,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2004,2811.5908724695,,52074,,18.1,East Asia & Pacific,Lower middle income
MH,MHL,Marshall Islands,2006,3132.23928126673,,52080,35,18,East Asia & Pacific,Lower middle income
